#OTU ID	Sample-1	Sample-10	Sample-11	Sample-12	Sample-13	Sample-14	Sample-15	Sample-16	Sample-17	Sample-18	Sample-19	Sample-2	Sample-20	Sample-21	Sample-22	Sample-23	Sample-24	Sample-25	Sample-26	Sample-27	Sample-28	Sample-29	Sample-3	Sample-30	Sample-31	Sample-32	Sample-33	Sample-34	Sample-35	Sample-36	Sample-37	Sample-38	Sample-39	Sample-4	Sample-40	Sample-41	Sample-42	Sample-43	Sample-44	Sample-45	Sample-46	Sample-47	Sample-48	Sample-49	Sample-5	Sample-50	Sample-51	Sample-52	Sample-53	Sample-54	Sample-55	Sample-56	Sample-57	Sample-58	Sample-59	Sample-6	Sample-60	Sample-61	Sample-62	Sample-63	Sample-64	Sample-65	Sample-66	Sample-67	Sample-68	Sample-69	Sample-7	Sample-70	Sample-71	Sample-72	Sample-73	Sample-74	Sample-75	Sample-76	Sample-77	Sample-78	Sample-79	Sample-8	Sample-80	Sample-81	Sample-83	Sample-9	Taxon_Rescript	Phylum	Class	Order	Family	Genus	Species	Confidence	BLAST
8d681d74b2152c00ce4fdda23519df4c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Sebastidae	 Sebastes		0.99224631257652	
a75d2a295654e4bbc65fc811174787d8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Amphibia	 Anura				0.701986416631774	
dc442bf3df9e41cbe9b5d824771b4754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Sebastidae	 Sebastes		0.995357763082899	
f10a940cc01499f1dad073d60415a99a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2744	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Beloniformes	 Belonidae	 Scomberesox	 saurus	0.955175302645666	
79dce5d6f203c1d5df4a3e17d3e45578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	312	309	0	0	0	0	0	0	0	0	0	969	0	0	458	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						0.999999999999997	
0f9f62a8a35eb8469a0ba5dfaabc5f2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Osmeriformes	 Salangidae	 Mallotus	 villosus	0.999910695356168	
95fca10f4ac71bea0775e53f188f4514	0	2732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						1.00000000000001	
544a7b04ebc1059a7239c63bcd3074b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Gadiformes	 Gadidae	 Gadus		0.885561952713672	
e70a4ef8f7172751a80d7c8b4b59f89f	0	0	0	0	0	0	0	0	0	0	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	1630	0	0	0	0	k__Metazoa	 Chordata						1.00000000000001	
91a10f6c5db522efed4acb007f8eb6d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999998750926519	
d8bb809f84eb672cd8d01c39c682c9dc	0	0	0	0	0	0	0	0	0	0	0	0	0	2708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Zoarcidae			0.999634290176912	
7ea8d67dbac5c70e98fe60b561eed7f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						1.00000000000001	
2748ee0db519a6bc2e8cd7c447945953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1769	0	929	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Sebastidae	 Sebastes		0.994905753491975	
84a6855a60f998e3ecdac94a4c25e0ac	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						0.999999999999992	
9ad583e291845d268e9957c93bac4098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	2649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						0.999999999999985	
284fe19ecd8d14d9af4793aee5383aca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Scombriformes	 Scombridae	 Scomber	 scombrus	0.999948422483458	
55f1741e08a8fdc1ac50029e67353893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999997063534607	
be025e642a568a825cabc1f15b763050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999989368208446	
cf403cf30c0878b8e4cf55a5fd62d5cd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Scombriformes	 Scombridae	 Scomber	 scombrus	0.999712189382053	
5bef6c8a51a0137d7c15fcb85ead13fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999971698717776	
3a6140f1a3067a5fd5e7e31c6d4c4e0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999975624250725	
6c04b29cc912680f24e5b9384c3b7f33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Scombriformes	 Scombridae	 Scomber	 scombrus	0.999707555115981	
c335ce7dc067fc42c89f1c5aee79fcda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999993880945151	
284a85b01c61910167462ba552961433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	2338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Anarhichadidae	 Anarhichas	 lupus	0.998605792111967	
634b7dc258f4c124cae863511b59cba7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	944	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						0.999999999999998	
fc92e0bbd69514ee66c8fd95d75ab832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Clupeiformes	 Clupeidae	 Clupea	 harengus	0.90499557817838	
eeda41dec18625323dff94ee146751bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1274	5	1362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Agonidae	 Hemitripterus	 americanus	0.962302483352996	
240a25109f57aafa5bfc67a313c89e2f	0	0	0	0	0	0	0	0	0	0	0	0	0	2632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Zoarcidae	 Iluocoetes	 fimbriatus	0.78658639609093	
cde999ac0980c8907d4acfe12ba93069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Gadiformes	 Gaidropsaridae	 Enchelyopus	 cimbrius	0.999993591112843	
1e4378781dce41bad23c929d5467be9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999996640402128	
8643e5fceb4a446dd8e1a1ecc4921b8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Anarhichadidae	 Anarhichas	 lupus	0.998665444548088	
73d5157c523dc83176afbb80c56284c0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	590	0	1269	0	0	0	0	0	0	0	747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Scombriformes	 Scombridae	 Scomber	 scombrus	0.999917061983618	
43c4a7384b4738051b86d54ddd1243dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Agonidae	 Hemitripterus	 americanus	0.946789349502477	
d4630b009f0959b7c0430cf20c853646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Clupeiformes	 Clupeidae	 Clupea	 harengus	0.88320901408912	
ac9c26e259e57070eb52119948775a6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Osmeriformes	 Salangidae	 Mallotus	 villosus	0.999910208117141	
3465afb20c7357afe9dfd515c569c0e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1713	0	0	0	0	0	0	883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						1.00000000000002	
cf7b4b3bb44d3570ecd49b1e5bee6180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.99999734378234	
37d68e8340e31e51694a88606756f4e6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1260	0	1328	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Sebastidae	 Sebastes		0.995315563453618	
cdb4710b9dd2a73aa298a8ecb1650f17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						0.999999999999994	
01f9890d687abd17b94fefd5ef23e70a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Scombriformes	 Scombridae	 Scomber	 scombrus	0.999947405241126	
589acfa929a92caad427b622f135a984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2582	0	0	0	0	k__Metazoa	 Chordata						0.999999999999996	
c887d9242666ac840c32c037b2d0b2fc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1460	1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Anarhichadidae	 Anarhichas	 lupus	0.998063538573435	
a2a78aac475dabca4a85af4d4e009710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Anarhichadidae	 Anarhichas	 lupus	0.997582684649814	
13f07b055a9a40c607a31b67757d9727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Osmeriformes	 Salangidae	 Mallotus	 villosus	0.999860064661691	
64358b056a2955cfc86b25ab15badc2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2574	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Sebastidae	 Sebastes		0.995261858547221	
16bfdc7a68a0e9b983f10ccbd7c9d0a7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Clupeiformes	 Clupeidae	 Clupea	 harengus	0.868402708179913	
f60eb0c79b4319f680984bff9b2295b0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895	0	0	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						0.999999999999986	
16444fffd818daa54f3c7bf89e69c94b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Clupeiformes	 Clupeidae	 Clupea	 harengus	0.928540626467876	
28eb5626d84154c102ea59d925dfb740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682	1878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Anarhichadidae	 Anarhichas	 lupus	0.998588392150254	
73dc595cce0b19a808e914e609819a89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Scombriformes	 Scombridae	 Scomber	 scombrus	0.999342110264745	
b91ce6d132ac7f913f9b98094e82bf04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Perciformes	 Agonidae	 Hemitripterus	 americanus	0.988935666069042	
28dc2beb2a3706e2368446d27b3f32f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	0	201	0	0	0	0	0	0	0	0	0	0	0	591	0	0	0	0	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata						1.00000000000001	
6b1b4cddc13b4eef53b493a3a1cbd2f5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Clupeiformes	 Clupeidae	 Clupea	 harengus	0.826040382791365	
83d206855f0ec106da4cbeb129896fd3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Pleuronectiformes	 Pleuronectidae			0.999995320936131	
c5f68c2fbe23925ef21ca87c74fbeb9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Clupeiformes	 Clupeidae	 Clupea	 harengus	0.861251588698348	
fb7fec10baa2d0751eca447fb34b8254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Metazoa	 Chordata	 Actinopteri	 Clupeiformes	 Clupeidae	 Clupea	 harengus	0.947238573942378	
